Date,Slot No.,RefSt,Sensor_O3,Temp,RelHum
23-12-2021,SLOT-13,22.49483333,65.63793103,50.105,16.59666667
23-12-2021,SLOT-14,27.12616667,60.22033898,37.745,25.6
23-12-2021,SLOT-15,30.93785714,65.57142857,35.44821429,31.30535714
23-12-2021,SLOT-16,32.9055,72.93023256,35.9075,33.615
23-12-2021,SLOT-17,32.54516667,70.62711864,33.51,33.65166667
23-12-2021,SLOT-18,36.4245,76.57627119,32.75,39.60166667
23-12-2021,SLOT-19,44.68816667,86.10169492,32.54666667,46.235
23-12-2021,SLOT-20,53.7395,89.28813559,31.01166667,50.905
23-12-2021,SLOT-21,60.33383333,92.40677966,30.51,53.9
23-12-2021,SLOT-22,68.01783333,92.53448276,30.44333333,55.27666667
23-12-2021,SLOT-22,68.01783333,92.53448276,30.44333333,55.27666667
23-12-2021,SLOT-24,72.35333333,94.62711864,29.27833333,58.98166667
24-12-2021,SLOT-11,25.33875,65.76666667,44.8375,22.3875
24-12-2021,SLOT-12,22.58533333,68.52542373,49.39166667,19.16666667
24-12-2021,SLOT-13,23.39433333,66.40677966,50.29333333,16.79666667
24-12-2021,SLOT-14,30.31583333,65.56896552,37.83833333,28
24-12-2021,SLOT-15,28.251,63.30508475,37.13333333,33.865
24-12-2021,SLOT-16,29.77783333,64.10169492,34.96166667,35.41
24-12-2021,SLOT-17,29.5365,66.18644068,34.205,40.2
24-12-2021,SLOT-18,33.42576271,72.61016949,34.4559322,46.71355932
24-12-2021,SLOT-19,42.598,82.81355932,32.21166667,53.20166667
24-12-2021,SLOT-20,42.19083333,79.77966102,31.215,56.145
24-12-2021,SLOT-21,39.6365,77.40677966,30.705,57.625
24-12-2021,SLOT-22,40.794,78.08474576,30.17333333,58.83333333
24-12-2021,SLOT-22,40.794,78.08474576,30.17333333,58.83333333
24-12-2021,SLOT-24,59.22966667,90.06779661,28.84666667,61.71666667
25-12-2021,SLOT-1,63.2259322,91.0862069,28.54576271,62.59322034
25-12-2021,SLOT-2,91.72768595,94.81355932,27.94793388,64.10578512
25-12-2021,SLOT-11,14.52,58.46666667,41.25454545,34.24545455
25-12-2021,SLOT-12,13.156,55.91525424,45.53272727,27.14181818
25-12-2021,SLOT-13,11.50222222,47.21212121,47.08888889,21.7037037
25-12-2021,SLOT-14,14.52,42.74576271,41.25454545,34.24545455
25-12-2021,SLOT-15,13.156,37.38983051,45.53272727,27.14181818
25-12-2021,SLOT-16,11.50222222,33.3559322,47.08888889,21.7037037
25-12-2021,SLOT-17,13.11619048,32.76271186,35.08571429,44.36666667
25-12-2021,SLOT-18,14.61316667,36.55932203,33.87833333,47.93666667
25-12-2021,SLOT-19,16.31483333,34.98305085,31.84833333,53.64833333
25-12-2021,SLOT-20,18.91233333,36.75862069,30.73166667,57.205
25-12-2021,SLOT-21,19.58766667,37.72881356,30.08,56.175
25-12-2021,SLOT-22,20.93883333,39.83050847,29.52333333,55.38166667
25-12-2021,SLOT-22,20.93883333,39.83050847,29.52333333,55.38166667
25-12-2021,SLOT-24,35.51983051,60.84745763,28.81355932,60.04237288
26-12-2021,SLOT-1,38.90474576,64.79310345,28.52372881,61.44237288
26-12-2021,SLOT-2,34.526,51.13559322,28.30333333,61.72
26-12-2021,SLOT-3,43.64016667,52.42372881,27.965,63.34333333
26-12-2021,SLOT-4,44.76866667,49.42372881,27.675,64.32166667
26-12-2021,SLOT-5,43.5859322,49.96610169,27.37288136,64.63220339
26-12-2021,SLOT-6,46.17033898,52.84745763,27.12711864,64.3559322
26-12-2021,SLOT-7,50.31433333,53.52542373,26.68,65.17833333
26-12-2021,SLOT-8,38.74033333,53.91525424,27.00666667,63.61
26-12-2021,SLOT-9,22.84169492,51.20338983,30.65762712,53.49830508
26-12-2021,SLOT-10,19.80086207,51.27118644,36.0362069,41.85344828
26-12-2021,SLOT-11,16.73716667,41.84745763,39.84666667,35.80666667
26-12-2021,SLOT-12,16.17793103,41.62068966,42.13448276,29.49827586
26-12-2021,SLOT-13,19.04827586,36,38.3137931,31.13103448
26-12-2021,SLOT-14,17.46928571,42.23728814,37.19642857,37.45357143
26-12-2021,SLOT-15,17.37933333,40.08333333,36.69833333,36.76666667
26-12-2021,SLOT-16,19.35616667,44.93220339,35.645,40.78
26-12-2021,SLOT-17,22.7875,52.27118644,35.87333333,45.53666667
26-12-2021,SLOT-18,28.4155,59.66101695,34.22166667,50.18833333
26-12-2021,SLOT-19,38.92,67.5,31.95166667,56.29
26-12-2021,SLOT-20,50.53241379,75.23728814,30.83965517,60.00862069
26-12-2021,SLOT-21,59.64933333,87.18644068,30.58,60.60833333
26-12-2021,SLOT-22,68.45266667,92.44067797,30.25,61.52666667
26-12-2021,SLOT-22,68.45266667,92.44067797,30.25,61.52666667
26-12-2021,SLOT-24,72.09416667,91.6440678,29.44166667,62.75166667
27-12-2021,SLOT-1,81.17152542,86.81034483,28.92711864,63.7559322
27-12-2021,SLOT-2,84.9455,88.15517241,28.77333333,64.69666667
27-12-2021,SLOT-3,75.442,84,28.50666667,64.78
27-12-2021,SLOT-4,81.01067797,80.76271186,28.09830508,65.73728814
27-12-2021,SLOT-5,79.86255319,80.45762712,27.85319149,66.92553191
27-12-2021,SLOT-6,83.82636364,87.06779661,27.85454545,66.88181818
27-12-2021,SLOT-8,53.11275862,74.96610169,27.53103448,66.21724138
27-12-2021,SLOT-9,26.08735294,64.3220339,26.85588235,70.09117647
27-12-2021,SLOT-10,13.49324324,52.38888889,27.05675676,70.51621622
27-12-2021,SLOT-11,20.48904762,43.81818182,27.09047619,69.30952381
27-12-2021,SLOT-12,13.67745763,35.38888889,27.99322034,65.77118644
27-12-2021,SLOT-13,15.51821429,52.38888889,34.03035714,50.51071429
27-12-2021,SLOT-14,18.2765,43.81818182,45.08,25.04666667
27-12-2021,SLOT-15,20.03983333,35.38888889,47.85,21.56333333
27-12-2021,SLOT-16,18.2705,52.38888889,40.87,30.835
27-12-2021,SLOT-17,17.659,43.81818182,35.97166667,37.28166667
27-12-2021,SLOT-18,19.86883333,35.38888889,34.215,36.68833333
27-12-2021,SLOT-19,27.63283333,52.38888889,32.39166667,35.37833333
27-12-2021,SLOT-20,32.02233333,43.81818182,32.025,40.80333333
27-12-2021,SLOT-21,34.59216667,35.38888889,30.22833333,50.355
27-12-2021,SLOT-22,35.62366667,52.38888889,30.13,56.12666667
27-12-2021,SLOT-22,35.62366667,43.81818182,30.13,56.12666667
27-12-2021,SLOT-24,41.46383333,45.38888889,29.73833333,57.83
28-12-2021,SLOT-1,35.97747899,52.38888889,29.4512605,57.14201681
28-12-2021,SLOT-2,42.81366667,43.81818182,29.11083333,57.98916667
28-12-2021,SLOT-3,48.48491667,35.38888889,28.7425,59.21083333
28-12-2021,SLOT-4,51.53975,52.38888889,28.2475,61.90666667
28-12-2021,SLOT-5,46.95092437,43.81818182,27.97058824,63.52773109
28-12-2021,SLOT-6,44.00540816,35.38888889,27.46020408,65.02040816
