2023/2/25,17:23:50,,41.9,67.6,74.9,nan,nan
2023/2/25,17:24:0,,42.1,70.6,77.6,nan,nan
2023/2/25,17:24:9,,42.4,70.9,79.2,nan,nan
2023/2/25,17:24:18,,42.3,74.7,80.7,nan,nan
2023/2/25,17:24:27,,46.1,73.4,79.0,nan,nan
2023/2/25,17:24:36,,44.9,72.7,82.1,nan,nan
2023/2/25,17:24:45,,44.6,70.3,80.0,nan,nan
2023/2/25,17:24:54,,45.3,71.6,77.6,nan,nan
2023/2/25,17:25:3,,44.2,70.9,78.0,nan,nan
2023/2/25,17:25:13,,46.9,73.7,79.5,nan,nan
2023/2/25,17:25:21,,47.0,69.7,76.4,nan,nan
2023/2/25,17:25:31,,45.8,69.1,76.9,nan,nan
2023/2/25,17:25:40,,45.0,71.5,77.8,nan,nan
2023/2/25,17:25:49,,45.3,72.1,79.6,nan,nan
2023/2/25,17:25:58,,44.2,71.8,79.2,nan,nan
2023/2/25,17:26:7,,45.5,70.6,77.4,nan,nan
2023/2/25,17:26:16,,44.9,72.2,78.0,nan,nan
2023/2/25,17:26:25,,44.4,70.7,77.1,nan,nan
2023/2/25,17:26:34,,44.8,71.0,78.7,nan,nan
2023/2/25,17:26:44,,44.5,74.8,81.0,nan,nan
2023/2/25,17:26:53,,45.1,74.2,81.0,nan,nan
2023/2/25,17:27:2,,45.8,74.7,79.5,nan,nan
2023/2/25,17:27:11,,44.8,73.3,78.4,nan,nan
2023/2/25,17:27:20,,45.9,71.9,77.6,nan,nan
2023/2/25,17:27:29,,46.7,75.1,81.8,nan,nan
2023/2/25,17:27:38,,45.0,73.0,80.3,nan,nan
2023/2/25,17:27:48,,43.1,70.5,79.1,nan,nan
2023/2/25,17:27:57,,42.9,72.3,79.6,nan,nan
2023/2/25,17:28:6,,43.2,69.8,78.6,nan,nan
2023/2/25,17:28:15,,43.3,67.9,77.6,nan,nan
2023/2/25,17:28:24,,40.9,69.1,78.2,nan,nan
2023/2/25,17:28:33,,41.3,70.2,77.7,nan,nan
2023/2/25,17:28:42,,43.3,75.8,83.4,nan,nan
2023/2/25,17:28:51,,45.1,77.3,83.5,nan,nan
2023/2/25,17:29:0,,45.2,75.4,79.8,nan,nan
2023/2/25,17:29:9,,43.7,73.0,78.1,nan,nan
2023/2/25,17:29:18,,45.0,71.1,77.0,nan,nan
2023/2/25,17:29:27,,44.7,71.1,78.0,nan,nan
2023/2/25,17:29:37,,42.2,70.1,77.7,nan,nan
2023/2/25,17:29:46,,43.3,70.1,77.3,nan,nan
2023/2/25,17:29:55,,43.6,69.2,77.4,nan,nan
2023/2/25,17:30:4,,44.3,70.5,78.1,nan,nan
2023/2/25,17:30:13,,45.2,78.7,85.2,nan,nan
2023/2/25,17:30:22,,44.6,77.2,83.9,nan,nan
2023/2/25,17:30:31,,45.1,76.3,82.0,nan,nan
2023/2/25,17:30:40,,45.5,71.1,80.5,nan,nan
2023/2/25,17:30:49,,43.5,71.5,78.8,nan,nan
2023/2/25,17:30:59,,45.0,73.6,78.2,nan,nan
2023/2/25,17:31:8,,42.0,68.8,76.5,nan,nan
2023/2/25,17:31:17,,41.6,69.8,77.4,nan,nan
2023/2/25,17:31:26,,43.5,67.8,77.7,nan,nan
2023/2/25,17:31:35,,45.1,72.3,80.0,nan,nan
2023/2/25,17:31:44,,43.9,70.0,76.9,nan,nan
2023/2/25,17:31:53,,43.3,70.4,77.8,nan,nan
2023/2/25,17:32:2,,44.0,70.5,77.3,nan,nan
2023/2/25,17:32:11,,46.6,74.6,80.9,nan,nan
2023/2/25,17:32:20,,44.0,73.1,81.6,nan,nan
2023/2/25,17:32:30,,43.1,73.2,80.0,nan,nan
2023/2/25,17:32:39,,44.1,74.8,81.2,nan,nan
2023/2/25,17:32:48,,44.7,73.6,81.3,nan,nan
2023/2/25,17:32:57,,44.6,72.5,78.6,nan,nan
2023/2/25,17:33:6,,45.4,73.0,78.6,nan,nan
2023/2/25,17:33:15,,44.1,73.2,78.6,nan,nan
2023/2/25,17:33:24,,43.9,69.7,78.8,nan,nan
2023/2/25,17:33:33,,45.5,75.7,84.7,nan,nan
2023/2/25,17:33:43,,43.9,75.0,79.6,nan,nan
2023/2/25,17:33:52,,45.8,70.9,76.9,nan,nan
