Date,Slot No.,AVG PM1,AVG PM2.5,AVG PM10
15-02-2022,SLOT-1,8.387457627118643,15.019830508474584,34.22728813559322
15-02-2022,SLOT-2,9.969,16.76116666666666,34.07416666666666
15-02-2022,SLOT-3,14.850000000000003,24.250666666666664,43.06250000000001
15-02-2022,SLOT-4,18.203166666666668,28.577999999999996,45.09200000000002
15-02-2022,SLOT-5,16.648833333333332,25.57150000000001,41.974833333333336
15-02-2022,SLOT-6,14.103000000000002,21.34749999999999,32.14433333333333
15-02-2022,SLOT-7,12.304000000000004,18.499999999999996,29.972
15-02-2022,SLOT-8,14.065000000000001,21.50333333333334,33.77683333333333
15-02-2022,SLOT-9,12.004666666666663,18.687833333333334,31.494500000000013
15-02-2022,SLOT-10,9.117543859649123,14.526491228070173,29.594912280701752
15-02-2022,SLOT-11,6.761428571428571,11.148367346938775,22.990612244897964
15-02-2022,SLOT-12,6.237288135593221,11.04271186440678,25.668474576271187
15-02-2022,SLOT-13,4.973666666666667,9.118500000000004,24.22466666666668
15-02-2022,SLOT-14,5.046170212765957,9.450212765957447,25.405957446808504
15-02-2022,SLOT-15,4.1431034482758635,8.408793103448275,24.071379310344824
15-02-2022,SLOT-16,3.9850000000000008,8.32875,24.74732142857144
15-02-2022,SLOT-17,3.601458333333334,8.141875,24.374166666666667
15-02-2022,SLOT-18,3.7024999999999997,8.537833333333333,25.4885
15-02-2022,SLOT-19,3.004333333333333,7.756000000000001,24.281
15-02-2022,SLOT-20,2.979666666666667,8.209833333333332,25.221833333333333
15-02-2022,SLOT-21,3.646000000000001,9.418833333333334,29.207666666666665
15-02-2022,SLOT-22,4.9813333333333345,12.115,35.214499999999994
15-02-2022,SLOT-22,4.9813333333333345,12.115,35.214499999999994
15-02-2022,SLOT-24,5.204333333333332,11.956499999999998,35.27983333333334
16-02-2022,SLOT-1,6.840847457627118,13.576949152542372,34.974915254237274
16-02-2022,SLOT-2,10.385333333333334,20.208999999999996,47.4695
16-02-2022,SLOT-3,14.384833333333336,28.051333333333343,60.374499999999976
16-02-2022,SLOT-4,16.249166666666664,30.54683333333333,58.31050000000002
16-02-2022,SLOT-5,14.341666666666667,26.52266666666666,46.92716666666667
16-02-2022,SLOT-6,15.419333333333334,28.05666666666667,49.352499999999985
16-02-2022,SLOT-7,14.224333333333337,25.879833333333345,45.84966666666666
16-02-2022,SLOT-8,10.261833333333334,16.588333333333335,28.248833333333327
16-02-2022,SLOT-9,6.936833333333332,11.925500000000001,25.206166666666665
16-02-2022,SLOT-10,5.8380769230769225,10.645384615384614,25.246923076923075
16-02-2022,SLOT-11,4.814166666666668,9.042499999999999,21.660624999999996
16-02-2022,SLOT-12,3.0641379310344834,6.064655172413788,13.864999999999995
16-02-2022,SLOT-13,2.943636363636364,5.728545454545453,14.438545454545455
16-02-2022,SLOT-14,2.504310344827587,4.511379310344827,10.766724137931034
16-02-2022,SLOT-15,3.466500000000001,6.779500000000001,18.013833333333334
16-02-2022,SLOT-16,2.780666666666667,6.305499999999999,19.014166666666668
16-02-2022,SLOT-17,2.3013559322033905,5.109830508474576,14.714067796610161
16-02-2022,SLOT-18,2.1146666666666665,4.721166666666665,13.569333333333335
16-02-2022,SLOT-19,2.8209999999999997,6.616500000000001,19.767
16-02-2022,SLOT-20,3.2438333333333325,8.273333333333333,26.823000000000004
16-02-2022,SLOT-21,3.6631666666666662,9.46666666666667,30.9335
16-02-2022,SLOT-22,3.759000000000001,9.457333333333333,29.195333333333338
16-02-2022,SLOT-22,3.759000000000001,9.457333333333333,29.195333333333338
16-02-2022,SLOT-24,4.749,11.409833333333333,31.953999999999997
17-02-2022,SLOT-1,5.149830508474578,11.468983050847461,31.58525423728814
17-02-2022,SLOT-2,6.856166666666666,13.457833333333332,31.003166666666672
17-02-2022,SLOT-3,6.156166666666665,12.678499999999998,28.330499999999994
17-02-2022,SLOT-4,6.1435,11.980500000000003,26.761
17-02-2022,SLOT-5,5.497,10.977833333333335,26.394499999999997
17-02-2022,SLOT-6,6.742666666666666,12.955666666666671,28.31983333333333
17-02-2022,SLOT-7,4.082166666666668,7.680833333333335,18.830000000000005
17-02-2022,SLOT-8,4.9915,9.584166666666665,23.873833333333334
17-02-2022,SLOT-9,7.082833333333335,13.320500000000003,29.684333333333328
17-02-2022,SLOT-10,7.412542372881354,12.89864406779661,26.829152542372885
17-02-2022,SLOT-11,6.950166666666671,11.890999999999996,23.934666666666665
17-02-2022,SLOT-12,4.991864406779661,9.255593220338982,22.456101694915247
17-02-2022,SLOT-13,2.3081666666666663,4.827333333333331,14.688833333333328
17-02-2022,SLOT-14,1.2535,3.3344999999999994,11.571499999999999
17-02-2022,SLOT-15,1.4055000000000006,4.026166666666667,13.933999999999997
17-02-2022,SLOT-16,1.1655,3.7951666666666672,14.006999999999993
17-02-2022,SLOT-17,1.2878333333333332,3.4341666666666666,13.265166666666666
17-02-2022,SLOT-18,1.1111666666666666,2.9145,11.369499999999997
17-02-2022,SLOT-19,1.1453333333333335,3.1228333333333333,13.03983333333333
