Date,Slot No.,Alpha_Sensor,PMS_5003,Temp,RelHum
10-03-2022,SLOT-8,27.37396552,98.81034483,31.73448276,62.21034483
10-03-2022,SLOT-9,16.08542373,83.15254237,31.28305085,62.95254237
10-03-2022,SLOT-10,11.59603448,71.40677966,30.83275862,65.15689655
10-03-2022,SLOT-11,8.112807018,60.71186441,30.66842105,65.61754386
10-03-2022,SLOT-12,7.299166667,59.27118644,30.04166667,67.20833333
10-03-2022,SLOT-13,7.297142857,57.3559322,29.63392857,67.15
10-03-2022,SLOT-14,6.795263158,53.96610169,30.2877193,65.75263158
10-03-2022,SLOT-15,6.798,53.50847458,32.89636364,59.21272727
10-03-2022,SLOT-16,6.444576271,51.84745763,36.98644068,46.17457627
10-03-2022,SLOT-17,6.922363636,55.55172414,41.59090909,32.18545455
10-03-2022,SLOT-18,8.288,66.81355932,43.324,25.184
10-03-2022,SLOT-19,10.77649123,84.06779661,45.26842105,25.20701754
10-03-2022,SLOT-20,14.538,104.0508475,43.93333333,33.59833333
10-03-2022,SLOT-21,14.54135593,102.6101695,41.89152542,36.44915254
10-03-2022,SLOT-22,14.12067797,97.83050847,41.01525424,37.70847458
10-03-2022,SLOT-22,14.12067797,97.83050847,41.01525424,37.70847458
10-03-2022,SLOT-24,18.71627119,117,37.4779661,44.16610169
11-03-2022,SLOT-1,22.79344828,122.7413793,35.59137931,52.10689655
11-03-2022,SLOT-2,26.35333333,128.6101695,34.335,57.055
11-03-2022,SLOT-3,26.68627119,127.1186441,34.10169492,58.33220339
11-03-2022,SLOT-4,30.85183333,122.4915254,33.74666667,58.87666667
11-03-2022,SLOT-5,26.12568966,113.6610169,33.47241379,59.68965517
11-03-2022,SLOT-6,33.66016949,120,33.17966102,60.77966102
11-03-2022,SLOT-7,43.52440678,129.6610169,32.78305085,62.00338983
11-03-2022,SLOT-8,32.48683333,125.6949153,32.51,62.87833333
11-03-2022,SLOT-9,18.13862069,103.0344828,32.32931034,63.60344828
11-03-2022,SLOT-10,13.87833333,100.5762712,31.565,65.53666667
11-03-2022,SLOT-11,12.3418,95.77966102,31.656,64.908
11-03-2022,SLOT-12,10.86019231,92.55932203,31.29423077,65.83269231
11-03-2022,SLOT-13,9.571551724,87.94915254,30.72586207,67.62758621
11-03-2022,SLOT-14,9.789642857,85.33898305,31.17678571,66.61785714
11-03-2022,SLOT-15,9.949152542,81.30508475,33.6,59.49152542
11-03-2022,SLOT-16,9.947288136,79.43333333,38.30338983,48.08135593
11-03-2022,SLOT-17,10.13245614,83.29310345,40.8122807,40.73333333
11-03-2022,SLOT-18,11.59508475,95.57627119,42.68135593,34.66949153
11-03-2022,SLOT-19,14.64263158,109.8983051,44.23508772,31.67368421
11-03-2022,SLOT-20,15.78508475,117.7118644,44.88644068,32.46271186
11-03-2022,SLOT-21,17.462,122.3389831,43.25166667,37.00333333
11-03-2022,SLOT-22,16.36052632,115.6610169,41.16140351,41.74035088
11-03-2022,SLOT-22,16.36052632,115.6610169,41.16140351,41.74035088
11-03-2022,SLOT-24,19.77105263,123.1186441,37.78245614,47.54385965
12-03-2022,SLOT-1,25.68898305,134.3389831,35.44576271,55.01016949
12-03-2022,SLOT-2,30.47716667,141.9830508,34.715,56.70166667
12-03-2022,SLOT-3,43.13491525,169.2931034,34.28305085,57.96101695
12-03-2022,SLOT-4,32.44305085,149,33.8440678,58.6779661
12-03-2022,SLOT-5,44.19474576,156.8983051,33.61355932,59.34067797
12-03-2022,SLOT-6,44.86677966,166.3559322,32.88135593,61.52711864
12-03-2022,SLOT-7,21.50847458,129.2033898,32.37118644,63.27118644
12-03-2022,SLOT-8,10.01118644,88.79661017,31.7779661,64.20847458
12-03-2022,SLOT-9,8.3745,72.18644068,31.43333333,65.815
12-03-2022,SLOT-10,8.216176471,60.45762712,31.45588235,63.40588235
12-03-2022,SLOT-11,31.14,73.57627119,31.43846154,63.37692308
12-03-2022,SLOT-12,7.341315789,64.18644068,31.21052632,64.5
12-03-2022,SLOT-13,6.51902439,55.50847458,31.27073171,64.51463415
12-03-2022,SLOT-14,5.8646,51.10344828,31.132,64.932
12-03-2022,SLOT-15,6.769464286,58.69491525,31.07142857,53.70714286
12-03-2022,SLOT-16,6.752068966,61.77966102,32.00517241,43.80344828
12-03-2022,SLOT-17,7.013157895,61.25423729,34.65614035,35.14385965
12-03-2022,SLOT-18,7.962068966,70.94915254,40.16034483,25.2362069
12-03-2022,SLOT-19,9.283684211,83.81355932,44.11578947,19.33333333
12-03-2022,SLOT-20,10.31355932,81.27118644,45.47966102,16.49322034
12-03-2022,SLOT-21,14.60321429,100.6101695,45.66428571,19.82321429
12-03-2022,SLOT-22,14.14305085,101.6101695,44.2559322,21.70169492
12-03-2022,SLOT-22,14.14305085,101.6101695,44.2559322,21.70169492
12-03-2022,SLOT-24,14.72741379,109.6724138,39.45,34.83793103
13-03-2022,SLOT-1,13.08385965,109.3898305,36.31754386,43.13684211
13-03-2022,SLOT-2,14.6545,112.220339,35.21833333,43.20833333
13-03-2022,SLOT-3,12.33566667,99.49152542,34.735,45.505
13-03-2022,SLOT-4,11.11280702,96.79661017,34.18947368,45.74736842
13-03-2022,SLOT-5,10.20964286,94.11864407,33.56607143,49.56607143
13-03-2022,SLOT-6,12.10280702,102.8793103,33.06842105,50.28596491
13-03-2022,SLOT-7,14.43689655,108.8305085,32.95689655,49.48103448
13-03-2022,SLOT-8,14.90854545,106.0677966,32.54363636,50.29636364
13-03-2022,SLOT-9,15.05254237,106.8644068,32.19491525,48.06779661
13-03-2022,SLOT-10,13.97482759,105.8813559,31.53793103,49.18793103
13-03-2022,SLOT-11,9.106779661,81.49152542,31.29830508,48.14067797
13-03-2022,SLOT-12,7.607166667,66.62711864,30.64666667,51.195
13-03-2022,SLOT-13,7.154482759,63.20689655,30.59827586,51.90344828
13-03-2022,SLOT-14,6.919818182,65.30508475,31.66,50.35454545
13-03-2022,SLOT-15,7.221016949,67.49152542,33.93050847,46.63559322
13-03-2022,SLOT-16,6.443508772,59.93220339,38.88245614,35.25789474
13-03-2022,SLOT-17,5.973157895,60.01694915,42.72280702,23.6754386
13-03-2022,SLOT-18,7.447241379,74.30508475,44.5637931,18.55689655
13-03-2022,SLOT-19,8.49125,82.94915254,45.84285714,17.075
13-03-2022,SLOT-20,9.999473684,94,47.65263158,16.07894737
13-03-2022,SLOT-21,10.01070175,104.779661,46.08245614,18.99824561
13-03-2022,SLOT-22,8.691666667,126.0338983,43.85740741,19.46666667
13-03-2022,SLOT-22,8.691666667,126.0338983,43.85740741,19.46666667
13-03-2022,SLOT-24,9.083636364,91.55932203,40.68909091,29.75272727
14-03-2022,SLOT-1,10.0472,98.79661017,37.884,37.452
14-03-2022,SLOT-2,8.825961538,93.6440678,36.43076923,43.25384615
14-03-2022,SLOT-3,8.598928571,90.86206897,35.70892857,41.90178571
14-03-2022,SLOT-4,8.4175,93.84745763,34.95625,42.55416667
14-03-2022,SLOT-5,7.486888889,84.54237288,34.25333333,45.71777778
14-03-2022,SLOT-6,7.625625,87.6440678,33.80833333,44.3
14-03-2022,SLOT-7,7.888867925,85.6779661,34.20566038,39.02830189
14-03-2022,SLOT-8,9.116666667,88.40677966,33.35098039,41.39607843
14-03-2022,SLOT-9,8.746956522,84.84745763,32.41304348,43.6
14-03-2022,SLOT-10,9.332,87.3559322,31.73555556,44.48
14-03-2022,SLOT-11,8.643589744,73.37288136,31.47435897,44.7974359
14-03-2022,SLOT-12,7.678181818,63.89830508,31.30606061,43.87575758
14-03-2022,SLOT-13,9.065,61.59322034,31.11071429,43.66428571
14-03-2022,SLOT-14,7.471923077,68.38983051,30.93846154,43.71153846
14-03-2022,SLOT-15,7.730285714,70.06779661,30.77714286,43.24
14-03-2022,SLOT-16,10.06789474,64.44827586,30.46842105,42.2
14-03-2022,SLOT-17,47.81428571,64.55932203,30.6,41.22857143
14-03-2022,SLOT-18,23.381,68.98305085,30.87,40.55
14-03-2022,SLOT-19,12.192,87.79661017,30.98,40.22
14-03-2022,SLOT-20,12.282,97.61016949,31.1,39.4
14-03-2022,SLOT-21,16.452,109.4310345,31.42,38.32
14-03-2022,SLOT-22,21.86,120.6440678,31.5,37.8
14-03-2022,SLOT-22,21.86,120.6440678,31.5,37.8
14-03-2022,SLOT-24,32.74,139.3728814,30.125,46.425
15-03-2022,SLOT-4,21.8,140.0677966,29.9,45.4
15-03-2022,SLOT-5,30.06,116.3898305,30.06666667,44.16666667
15-03-2022,SLOT-12,8.083043478,52.93220339,31.27391304,40.6173913
15-03-2022,SLOT-13,8.585833333,71.6440678,34.53333333,32.52666667
15-03-2022,SLOT-14,9.144067797,84.20338983,39.77627119,25.88644068
15-03-2022,SLOT-15,8.470666667,79.50847458,43.50666667,19.07666667
15-03-2022,SLOT-16,8.6415,82.18644068,45.61833333,18.555
15-03-2022,SLOT-17,8.422666667,78.57627119,42.44833333,29.04
15-03-2022,SLOT-18,10.3905,88.57627119,33.02333333,59.875
15-03-2022,SLOT-19,14.1725,106.9152542,41.12666667,27.58666667
15-03-2022,SLOT-20,17.75677966,117.0508475,47.77288136,22.61355932
15-03-2022,SLOT-21,20.40533333,125.1016949,44.18666667,32.12166667
15-03-2022,SLOT-22,25.966,143,41.92166667,34.905
15-03-2022,SLOT-22,25.966,143,41.92166667,34.905
15-03-2022,SLOT-24,50.92898305,168.6034483,39.79661017,37.53898305
16-03-2022,SLOT-1,64.33557692,172.6779661,37.96538462,41.73846154
16-03-2022,SLOT-2,61.097,162.8305085,35.854,51.478
16-03-2022,SLOT-3,41.49034483,141.7118644,34.6862069,56.97068966
16-03-2022,SLOT-4,50.71695652,142.3559322,34.05217391,58.63913043
16-03-2022,SLOT-5,60.31052632,145.7118644,33.70263158,59.72894737
16-03-2022,SLOT-6,47.62785714,149.2542373,33.45714286,60.25714286
16-03-2022,SLOT-7,32.4725641,143.6271186,33.15897436,61.71282051
16-03-2022,SLOT-8,34.57333333,142.0338983,32.85238095,62.7
16-03-2022,SLOT-9,23.62727273,119.3220339,32.71136364,64.35909091
16-03-2022,SLOT-10,14.560625,92.84745763,32.203125,65.675
16-03-2022,SLOT-11,11.3125,82.27586207,31.81,67.25333333
16-03-2022,SLOT-12,8.8355,72.03389831,31.51166667,68.33166667
16-03-2022,SLOT-13,8.569333333,71.45762712,31.40833333,67.72
16-03-2022,SLOT-14,8.609148936,69.38983051,31.49574468,66.08297872
16-03-2022,SLOT-15,8.978833333,67.10169492,30.915,66.16333333
16-03-2022,SLOT-16,9.031509434,70.59322034,30.8,64.3
16-03-2022,SLOT-17,17.07222222,65.57627119,34.07777778,56.14444444
16-03-2022,SLOT-18,9.975166667,68.46551724,38.75,42.94666667
16-03-2022,SLOT-19,11.41333333,71.94915254,41.625,35.69
16-03-2022,SLOT-20,14.62683333,87.98305085,44.09666667,30.76833333
16-03-2022,SLOT-21,14.69433333,85.16949153,44.49,32.46666667
16-03-2022,SLOT-22,14.8715,83.25423729,43.035,35.63833333
16-03-2022,SLOT-22,14.8715,83.25423729,43.035,35.63833333
16-03-2022,SLOT-24,22.4735,122.1186441,39.51166667,43.14333333
17-03-2022,SLOT-1,20.83677966,105.2711864,37.58305085,46.8779661
17-03-2022,SLOT-2,23.58083333,112.1186441,35.30833333,53.21666667
17-03-2022,SLOT-3,25.74166667,122.8983051,34.17333333,57.40333333
17-03-2022,SLOT-4,22.9555,114.1355932,33.74,58.91
17-03-2022,SLOT-5,30.9845,120.4655172,33.46,58.89166667
17-03-2022,SLOT-6,33.34316667,125.4915254,33.06,60.44
17-03-2022,SLOT-7,38.2715,136.4915254,32.63,62.39666667
17-03-2022,SLOT-8,33.23833333,124.3559322,32.54,62.24833333
17-03-2022,SLOT-9,21.90616667,105.1355932,32.10666667,63.55666667
17-03-2022,SLOT-10,16.47716667,88.57627119,31.76833333,64.93166667
17-03-2022,SLOT-11,11.62767857,67.84745763,31.58928571,65.04821429
17-03-2022,SLOT-12,9.655,63.89830508,31.2,66.48125
17-03-2022,SLOT-13,15.374375,58.18644068,31.1375,67.234375
17-03-2022,SLOT-14,14.51886364,55.28813559,31.29545455,66.65227273
17-03-2022,SLOT-15,10.78666667,57.22033898,31,67.55897436
17-03-2022,SLOT-16,10.432,58.79661017,31.11666667,67.36333333
17-03-2022,SLOT-17,11.28833333,61.6440678,31.95,65.12833333
17-03-2022,SLOT-18,12.07733333,66.77966102,34.71333333,55.78333333
17-03-2022,SLOT-19,13.40305085,76.33898305,36.89830508,48.29830508
17-03-2022,SLOT-20,15.161,80.33898305,40.68666667,36.98
17-03-2022,SLOT-21,16.27633333,80.22033898,43.20666667,35.005
17-03-2022,SLOT-22,14.7465,67.81355932,42.48166667,37.7
17-03-2022,SLOT-22,14.7465,67.81355932,42.48166667,37.7
17-03-2022,SLOT-24,17.562,72.38983051,39.29333333,44.26
