Date,Slot No.,AVG PM1,AVG PM2.5,AVG PM10
21-01-2022,SLOT-2,6.545902777777775,12.340777777777774,29.705458333333343
22-01-2022,SLOT-1,14.79974930362118,29.228300835654572,54.19291086350978
22-01-2022,SLOT-2,4.615097222222222,9.819125000000007,25.513819444444437
23-01-2022,SLOT-1,5.93779944289693,15.761002785515307,35.820557103064075
23-01-2022,SLOT-2,6.7377437325905305,53.40111420612814,197.8774651810586
24-01-2022,SLOT-1,11.672261735419635,103.09318634423886,355.00062588904683
24-01-2022,SLOT-2,10.66484745762712,67.12393220338974,200.08294915254282
27-01-2022,SLOT-1,9.672467532467534,48.49792207792207,125.08038961038959
27-01-2022,SLOT-2,11.104972067039098,51.60984636871508,137.69465083798863
28-01-2022,SLOT-1,9.565778401122014,40.936858345021015,103.21883590462821
28-01-2022,SLOT-2,9.968955223880599,37.86925373134328,84.93388059701492
29-01-2022,SLOT-1,7.706944444444446,26.7875,65.20111111111113
29-01-2022,SLOT-2,6.498189415041781,21.239247910863508,55.30011142061293
30-01-2022,SLOT-1,5.698788300835649,16.262339832869078,41.11928969359326
30-01-2022,SLOT-2,5.225977496483826,14.25105485232068,40.63378340365681
31-01-2022,SLOT-1,5.318387096774188,12.304095371669007,29.747559607293038
31-01-2022,SLOT-2,6.185926966292134,14.246629213483162,37.29110955056183
01-02-2022,SLOT-1,7.123361581920904,14.544124293785275,33.55439265536723
01-02-2022,SLOT-2,6.276984572230016,13.135385694249647,35.74119214586255
02-02-2022,SLOT-1,9.7152052545156,18.48190476190474,39.44880131362885
02-02-2022,SLOT-2,7.132688022284125,16.772242339832875,48.65977715877442
03-02-2022,SLOT-1,20.39137931034484,42.35250957854408,95.43074712643676
03-02-2022,SLOT-2,8.323649025069649,19.12700557103066,46.569136490250706
04-02-2022,SLOT-1,13.62252824858756,28.326949152542387,58.04569209039545
04-02-2022,SLOT-2,3.0949510489510543,11.873510489510492,31.828629370629333
05-02-2022,SLOT-1,4.922203626220358,16.219260808926077,39.71232914923295
05-02-2022,SLOT-2,6.105313807531375,27.749232914923287,74.29425383542538
06-02-2022,SLOT-1,7.9730822873082285,32.63979079497911,85.2781729428173
06-02-2022,SLOT-2,7.859094707520895,35.6965877437326,98.0655292479109
07-02-2022,SLOT-1,11.842242339832874,41.72353760445684,104.1716991643455
07-02-2022,SLOT-2,7.346005665722378,32.8781728045326,93.57024079320108
08-02-2022,SLOT-1,15.272966573816163,44.79016713091922,116.40596100278557
